Date,ASIANPAINT,HDFCBANK,ITC,RELIANCE,TCS
2015-12-04 00:00:00+05:30,792.01513671875,500.18328857421875,178.43309020996094,459.77667236328125,993.8972778320312
2015-12-07 00:00:00+05:30,826.8857421875,501.6239318847656,166.53578186035156,453.3951416015625,990.22607421875
2015-12-08 00:00:00+05:30,816.7330322265625,495.62493896484375,167.17315673828125,448.085205078125,994.1533813476562
2015-12-09 00:00:00+05:30,797.044189453125,494.77471923828125,168.58065795898438,436.179443359375,1010.6514282226562
2015-12-10 00:00:00+05:30,815.2622680664062,500.9862060546875,170.62547302246094,452.5855712890625,1017.865234375
2015-12-11 00:00:00+05:30,814.5032348632812,494.255126953125,170.4927215576172,453.82379150390625,1018.4846801757812
2015-12-14 00:00:00+05:30,830.6812744140625,498.3646545410156,170.0146942138672,454.8476867675781,1015.2615356445312
2015-12-15 00:00:00+05:30,833.6226806640625,500.4430236816406,171.52841186523438,464.7532958984375,1014.1516723632812
2015-12-16 00:00:00+05:30,822.1888427734375,504.151123046875,169.56324768066406,466.0628967285156,1028.045654296875
2015-12-17 00:00:00+05:30,831.2979736328125,510.26812744140625,170.22715759277344,480.849853515625,1041.42822265625
2015-12-18 00:00:00+05:30,834.4767456054688,506.843505859375,168.4213104248047,472.37298583984375,1031.631591796875
2015-12-21 00:00:00+05:30,828.8309936523438,507.97723388671875,173.44049072265625,472.46820068359375,1044.2662353515625
2015-12-22 00:00:00+05:30,835.89990234375,503.7495422363281,170.0943603515625,470.18231201171875,1026.615966796875
2015-12-23 00:00:00+05:30,834.0023193359375,507.3631286621094,170.75827026367188,478.0401306152344,1035.473388671875
2015-12-24 00:00:00+05:30,836.7064208984375,507.3159484863281,171.92677307128906,476.4923400878906,1039.0806884765625
2015-12-28 00:00:00+05:30,835.994873046875,508.85113525390625,173.25457763671875,481.1832275390625,1051.2242431640625
2015-12-29 00:00:00+05:30,835.0933227539062,509.1817321777344,172.53756713867188,483.5643615722656,1048.2789306640625
2015-12-30 00:00:00+05:30,833.2431640625,507.45770263671875,173.44049072265625,478.37347412109375,1032.2716064453125
2015-12-31 00:00:00+05:30,838.3671875,511.1656188964844,174.10438537597656,483.1833801269531,1040.1900634765625
2016-01-01 00:00:00+05:30,833.8125,514.283203125,173.94505310058594,483.54052734375,1031.460693359375
2016-01-04 00:00:00+05:30,835.757568359375,505.6626892089844,172.6703338623047,473.99212646484375,1011.48388671875
2016-01-05 00:00:00+05:30,854.5925903320312,501.8365173339844,172.53756713867188,478.68304443359375,1002.6690673828125
